meeting_id,meeting_title,meeting_date,meeting_url,agenda_label,doc_id,doc_type,doc_label,doc_url,local_path,status,year,has_file
1259560,Gemeenteraad 23 januari 2025,2025-01-23,https://denhaag.raadsinformatie.nl/vergadering/1259560/Gemeenteraad 23-01-2025,Agenda,15075542,motie,H.3 PVV motie Gemotoriseerd verkeer linksaf de Pletterijkade op,https://denhaag.raadsinformatie.nl/document/15075542/1/H_3+PVV+motie+Gemotoriseerd+verkeer+linksaf+de+Pletterijkade+op?connection_type=1&connection_id=8975973,data/denhaag/2025/1259560/files/motie-15075542-h-3-pvv-motie-gemotoriseerd-verkeer-linksaf-de-pletterijkade-op.pdf,downloaded,2025,True
1259560,Gemeenteraad 23 januari 2025,2025-01-23,https://denhaag.raadsinformatie.nl/vergadering/1259560/Gemeenteraad 23-01-2025,Agenda,15117778,motie,H.3 PVV motie Gemotoriseerd verkeer linksaf de Pletterijkade op,https://denhaag.raadsinformatie.nl/document/15117778/1/H_3+PVV+motie+Gemotoriseerd+verkeer+linksaf+de+Pletterijkade+op?connection_type=17&connection_id=11494516,data/denhaag/2025/1259560/files/motie-15117778-h-3-pvv-motie-gemotoriseerd-verkeer-linksaf-de-pletterijkade-op.pdf,downloaded,2025,True
1259560,Gemeenteraad 23 januari 2025,2025-01-23,https://denhaag.raadsinformatie.nl/vergadering/1259560/Gemeenteraad 23-01-2025,Agenda,15075355,motie,H.4 HvDH motie Behoud een plekje voor een Haags icoon,https://denhaag.raadsinformatie.nl/document/15075355/1/H_4+HvDH+motie+Behoud+een+plekje+voor+een+Haags+icoon?connection_type=1&connection_id=8975973,data/denhaag/2025/1259560/files/motie-15075355-h-4-hvdh-motie-behoud-een-plekje-voor-een-haags-icoon.pdf,downloaded,2025,True
1259560,Gemeenteraad 23 januari 2025,2025-01-23,https://denhaag.raadsinformatie.nl/vergadering/1259560/Gemeenteraad 23-01-2025,Agenda,15117788,motie,H.4 HvDH motie Behoud een plekje voor een Haags icoon,https://denhaag.raadsinformatie.nl/document/15117788/1/H_4+HvDH+motie+Behoud+een+plekje+voor+een+Haags+icoon?connection_type=17&connection_id=11494554,data/denhaag/2025/1259560/files/motie-15117788-h-4-hvdh-motie-behoud-een-plekje-voor-een-haags-icoon.pdf,downloaded,2025,True
1259560,Gemeenteraad 23 januari 2025,2025-01-23,https://denhaag.raadsinformatie.nl/vergadering/1259560/Gemeenteraad 23-01-2025,Agenda,15076393,motie,I.1 HvDH motie Gelijke behandeling ondernemers Zeeheldenkwartier,https://denhaag.raadsinformatie.nl/document/15076393/1/I_1+HvDH+motie+Gelijke+behandeling+ondernemers+Zeeheldenkwartier?connection_type=1&connection_id=8981313,data/denhaag/2025/1259560/files/motie-15076393-i-1-hvdh-motie-gelijke-behandeling-ondernemers-zeeheldenkwartier.pdf,downloaded,2025,True
1259560,Gemeenteraad 23 januari 2025,2025-01-23,https://denhaag.raadsinformatie.nl/vergadering/1259560/Gemeenteraad 23-01-2025,Agenda,15117801,motie,I.1 HvDH motie Gelijke behandeling ondernemers Zeeheldenkwartier,https://denhaag.raadsinformatie.nl/document/15117801/1/I_1+HvDH+motie+Gelijke+behandeling+ondernemers+Zeeheldenkwartier?connection_type=17&connection_id=11494579,data/denhaag/2025/1259560/files/motie-15117801-i-1-hvdh-motie-gelijke-behandeling-ondernemers-zeeheldenkwartier.pdf,downloaded,2025,True
1259560,Gemeenteraad 23 januari 2025,2025-01-23,https://denhaag.raadsinformatie.nl/vergadering/1259560/Gemeenteraad 23-01-2025,Agenda,15076392,motie,I.2 HvDH motie Na-ijlperiode Zeeheldenkwartier in relatie tot nieuwe werkzaamheden,https://denhaag.raadsinformatie.nl/document/15076392/1/I_2+HvDH+motie+Na-ijlperiode+Zeeheldenkwartier+in+relatie+tot+nieuwe+werkzaamheden?connection_type=1&connection_id=8981313,data/denhaag/2025/1259560/files/motie-15076392-i-2-hvdh-motie-na-ijlperiode-zeeheldenkwartier-in-relatie-tot-nieuwe-werkzaamheden.pdf,downloaded,2025,True
1259560,Gemeenteraad 23 januari 2025,2025-01-23,https://denhaag.raadsinformatie.nl/vergadering/1259560/Gemeenteraad 23-01-2025,Agenda,15117804,motie,I.2 HvDH motie Na-ijlperiode Zeeheldenkwartier in relatie tot nieuwe werkzaamheden,https://denhaag.raadsinformatie.nl/document/15117804/1/I_2+HvDH+motie+Na-ijlperiode+Zeeheldenkwartier+in+relatie+tot+nieuwe+werkzaamheden?connection_type=17&connection_id=11494580,data/denhaag/2025/1259560/files/motie-15117804-i-2-hvdh-motie-na-ijlperiode-zeeheldenkwartier-in-relatie-tot-nieuwe-werkzaamheden.pdf,downloaded,2025,True
1259560,Gemeenteraad 23 januari 2025,2025-01-23,https://denhaag.raadsinformatie.nl/vergadering/1259560/Gemeenteraad 23-01-2025,Agenda,15076376,motie,I.3 HvDH motie Onderzoek voorzienbaarheid hinder Kijkduin Raad,https://denhaag.raadsinformatie.nl/document/15076376/1/I_3+HvDH+motie+Onderzoek+voorzienbaarheid+hinder+Kijkduin+Raad?connection_type=1&connection_id=8981313,data/denhaag/2025/1259560/files/motie-15076376-i-3-hvdh-motie-onderzoek-voorzienbaarheid-hinder-kijkduin-raad.pdf,downloaded,2025,True
1259560,Gemeenteraad 23 januari 2025,2025-01-23,https://denhaag.raadsinformatie.nl/vergadering/1259560/Gemeenteraad 23-01-2025,Agenda,15117806,motie,I.3 HvDH motie Onderzoek voorzienbaarheid hinder Kijkduin Raad,https://denhaag.raadsinformatie.nl/document/15117806/1/I_3+HvDH+motie+Onderzoek+voorzienbaarheid+hinder+Kijkduin+Raad?connection_type=17&connection_id=11494601,data/denhaag/2025/1259560/files/motie-15117806-i-3-hvdh-motie-onderzoek-voorzienbaarheid-hinder-kijkduin-raad.pdf,downloaded,2025,True
1259560,Gemeenteraad 23 januari 2025,2025-01-23,https://denhaag.raadsinformatie.nl/vergadering/1259560/Gemeenteraad 23-01-2025,Agenda,15077248,motie,J.1 PvdD motie Ecologisch advies voor A-locaties,https://denhaag.raadsinformatie.nl/document/15077248/1/J_1+PvdD+motie+Ecologisch+advies+voor+A-locaties?connection_type=1&connection_id=8981314,data/denhaag/2025/1259560/files/motie-15077248-j-1-pvdd-motie-ecologisch-advies-voor-a-locaties.pdf,downloaded,2025,True
